AnnoNo	AnnoDate	AnnoTitle	AnnoContent	SiteId	County	IsSoil	IsGw
府環水字第1020706242號	2013/12/16	公告解除本縣蘆竹鄉大竹圍段140-39、187-7、187-8地號地號、蘆竹鄉新庄子段886、906、925、935、1005、1017、1018地號、中壢市內壢段579、588-1、588-2、592(原588-4)地號等14筆土地土壤污染控制場址及土壤污染管制區。	公告解除本縣蘆竹鄉大竹圍段140-39、187-7、187-8地號地號、蘆竹鄉新庄子段886、906、925、935、1005、1017、1018地號、中壢市內壢段579、588-1、588-2、592(原588-4)地號等14筆土地土壤污染控制場址及土壤污染管制區。	H00233	桃園市	1	0
府環水字第1020706242號	2013/12/16	公告解除本縣蘆竹鄉大竹圍段140-39、187-7、187-8地號地號、蘆竹鄉新庄子段886、906、925、935、1005、1017、1018地號、中壢市內壢段579、588-1、588-2、592(原588-4)地號等14筆土地土壤污染控制場址及土壤污染管制區。	公告解除本縣蘆竹鄉大竹圍段140-39、187-7、187-8地號地號、蘆竹鄉新庄子段886、906、925、935、1005、1017、1018地號、中壢市內壢段579、588-1、588-2、592(原588-4)地號等14筆土地土壤污染控制場址及土壤污染管制區。	H00019	桃園市	1	0
府環水字第1020706242號	2013/12/16	公告解除本縣蘆竹鄉大竹圍段140-39、187-7、187-8地號地號、蘆竹鄉新庄子段886、906、925、935、1005、1017、1018地號、中壢市內壢段579、588-1、588-2、592(原588-4)地號等14筆土地土壤污染控制場址及土壤污染管制區。	公告解除本縣蘆竹鄉大竹圍段140-39、187-7、187-8地號地號、蘆竹鄉新庄子段886、906、925、935、1005、1017、1018地號、中壢市內壢段579、588-1、588-2、592(原588-4)地號等14筆土地土壤污染控制場址及土壤污染管制區。	H00018	桃園市	1	0
府環水字第1020706507號	2013/12/4	公告台全電機股份有限公司所在土地為土壤及地下水污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。	公告台全電機股份有限公司所在土地為土壤及地下水污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。公告台全電機股份有限公司所在土地為土壤及地下水污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。	H12837	桃園市	1	1
府環水字第1020048388B號	2013/12/4	公告本縣苑裡鎮新復東段648地號土地為土壤污染控制場址及土壤污染管制區。	同控制場址範圍。	K10116	苗栗縣	1	0
府環水字第1020048387B號	2013/12/4	公告本縣頭份鎮永貞段1204地號土地為土壤污染控制場址及土壤污染管制區。	同控制場址範圍。	K10117	苗栗縣	1	0
高市環局土字第10242134401號	2013/11/25	公告解除本市大寮區磚仔&#30936;段3363、3364、3365、3371、3372、3373、3997、3997-13、4929、4930、4931、4934、4935、4936、4937、4938、4939、4939-1、4940及4941等20筆地號農地土壤污染控制場址之管制暨土壤污染管制區之劃定	大寮區磚仔嗂段4941地號	S10103	高雄市	1	0
高市環局土字第10242134401號	2013/11/25	公告解除本市大寮區磚仔&#30936;段3363、3364、3365、3371、3372、3373、3997、3997-13、4929、4930、4931、4934、4935、4936、4937、4938、4939、4939-1、4940及4941等20筆地號農地土壤污染控制場址之管制暨土壤污染管制區之劃定	大寮區磚仔嗂段4940地號	S10104	高雄市	1	0
高市環局土字第10242134401號	2013/11/25	公告解除本市大寮區磚仔&#30936;段3363、3364、3365、3371、3372、3373、3997、3997-13、4929、4930、4931、4934、4935、4936、4937、4938、4939、4939-1、4940及4941等20筆地號農地土壤污染控制場址之管制暨土壤污染管制區之劃定	大寮區磚仔嗂段4939地號	S10105	高雄市	1	0
高市環局土字第10242134401號	2013/11/25	公告解除本市大寮區磚仔&#30936;段3363、3364、3365、3371、3372、3373、3997、3997-13、4929、4930、4931、4934、4935、4936、4937、4938、4939、4939-1、4940及4941等20筆地號農地土壤污染控制場址之管制暨土壤污染管制區之劃定	大寮區磚仔嗂段4938地號	S10106	高雄市	1	0
高市環局土字第10242134401號	2013/11/25	公告解除本市大寮區磚仔&#30936;段3363、3364、3365、3371、3372、3373、3997、3997-13、4929、4930、4931、4934、4935、4936、4937、4938、4939、4939-1、4940及4941等20筆地號農地土壤污染控制場址之管制暨土壤污染管制區之劃定	大寮區磚仔嗂段4937地號	S10107	高雄市	1	0
高市環局土字第10242134401號	2013/11/25	公告解除本市大寮區磚仔&#30936;段3363、3364、3365、3371、3372、3373、3997、3997-13、4929、4930、4931、4934、4935、4936、4937、4938、4939、4939-1、4940及4941等20筆地號農地土壤污染控制場址之管制暨土壤污染管制區之劃定	大寮區磚仔嗂段3364地號	S10102	高雄市	1	0
高市環局土字第10242134401號	2013/11/25	公告解除本市大寮區磚仔&#30936;段3363、3364、3365、3371、3372、3373、3997、3997-13、4929、4930、4931、4934、4935、4936、4937、4938、4939、4939-1、4940及4941等20筆地號農地土壤污染控制場址之管制暨土壤污染管制區之劃定	大寮區磚仔嗂段3363地號	S10101	高雄市	1	0
高市環局土字第10242134401號	2013/11/25	公告解除本市大寮區磚仔&#30936;段3363、3364、3365、3371、3372、3373、3997、3997-13、4929、4930、4931、4934、4935、4936、4937、4938、4939、4939-1、4940及4941等20筆地號農地土壤污染控制場址之管制暨土壤污染管制區之劃定	大寮區磚仔&#30936;段4939-1地號	E10211	高雄市	1	0
高市環局土字第10242134401號	2013/11/25	公告解除本市大寮區磚仔&#30936;段3363、3364、3365、3371、3372、3373、3997、3997-13、4929、4930、4931、4934、4935、4936、4937、4938、4939、4939-1、4940及4941等20筆地號農地土壤污染控制場址之管制暨土壤污染管制區之劃定	大寮區磚仔&#30936;段4936地號。	E10232	高雄市	1	0
高市環局土字第10242134401號	2013/11/25	公告解除本市大寮區磚仔&#30936;段3363、3364、3365、3371、3372、3373、3997、3997-13、4929、4930、4931、4934、4935、4936、4937、4938、4939、4939-1、4940及4941等20筆地號農地土壤污染控制場址之管制暨土壤污染管制區之劃定	大寮區磚仔&#30936;段4935地號	E10231	高雄市	1	0
高市環局土字第10242134401號	2013/11/25	公告解除本市大寮區磚仔&#30936;段3363、3364、3365、3371、3372、3373、3997、3997-13、4929、4930、4931、4934、4935、4936、4937、4938、4939、4939-1、4940及4941等20筆地號農地土壤污染控制場址之管制暨土壤污染管制區之劃定	大寮區磚仔&#30936;段4934地號	E10230	高雄市	1	0
高市環局土字第10242134401號	2013/11/25	公告解除本市大寮區磚仔&#30936;段3363、3364、3365、3371、3372、3373、3997、3997-13、4929、4930、4931、4934、4935、4936、4937、4938、4939、4939-1、4940及4941等20筆地號農地土壤污染控制場址之管制暨土壤污染管制區之劃定	大寮區磚仔&#30936;段4931地號	E10229	高雄市	1	0
高市環局土字第10242134401號	2013/11/25	公告解除本市大寮區磚仔&#30936;段3363、3364、3365、3371、3372、3373、3997、3997-13、4929、4930、4931、4934、4935、4936、4937、4938、4939、4939-1、4940及4941等20筆地號農地土壤污染控制場址之管制暨土壤污染管制區之劃定	大寮區磚仔&#30936;段4930地號	E10228	高雄市	1	0
高市環局土字第10242134401號	2013/11/25	公告解除本市大寮區磚仔&#30936;段3363、3364、3365、3371、3372、3373、3997、3997-13、4929、4930、4931、4934、4935、4936、4937、4938、4939、4939-1、4940及4941等20筆地號農地土壤污染控制場址之管制暨土壤污染管制區之劃定	大寮區磚仔&#30936;段4929地號	E10227	高雄市	1	0
高市環局土字第10242134401號	2013/11/25	公告解除本市大寮區磚仔&#30936;段3363、3364、3365、3371、3372、3373、3997、3997-13、4929、4930、4931、4934、4935、4936、4937、4938、4939、4939-1、4940及4941等20筆地號農地土壤污染控制場址之管制暨土壤污染管制區之劃定	大寮區磚仔&#30936;段3997、3997-13地號	E10216	高雄市	1	0
高市環局土字第10242134401號	2013/11/25	公告解除本市大寮區磚仔&#30936;段3363、3364、3365、3371、3372、3373、3997、3997-13、4929、4930、4931、4934、4935、4936、4937、4938、4939、4939-1、4940及4941等20筆地號農地土壤污染控制場址之管制暨土壤污染管制區之劃定	大寮區磚仔&#30936;段3373地號	E10226	高雄市	1	0
高市環局土字第10242134401號	2013/11/25	公告解除本市大寮區磚仔&#30936;段3363、3364、3365、3371、3372、3373、3997、3997-13、4929、4930、4931、4934、4935、4936、4937、4938、4939、4939-1、4940及4941等20筆地號農地土壤污染控制場址之管制暨土壤污染管制區之劃定	大寮區磚仔&#30936;段3372地號	E10225	高雄市	1	0
高市環局土字第10242134401號	2013/11/25	公告解除本市大寮區磚仔&#30936;段3363、3364、3365、3371、3372、3373、3997、3997-13、4929、4930、4931、4934、4935、4936、4937、4938、4939、4939-1、4940及4941等20筆地號農地土壤污染控制場址之管制暨土壤污染管制區之劃定	大寮區磚仔&#30936;段3371地號	E10224	高雄市	1	0
高市環局土字第10242134401號	2013/11/25	公告解除本市大寮區磚仔&#30936;段3363、3364、3365、3371、3372、3373、3997、3997-13、4929、4930、4931、4934、4935、4936、4937、4938、4939、4939-1、4940及4941等20筆地號農地土壤污染控制場址之管制暨土壤污染管制區之劃定	大寮區磚仔&#30936;段3365地號	E10223	高雄市	1	0
府環水字第1020958978A號	2013/11/22	檢送本市新營區新卯舍段0974-0000、0975-0000地號等2筆地號(生達化學製藥股份有限公司二廠)為地下水污染控制場址及劃定地下水污染管制區之修正公告各一份，請查照。	臺南市新營區新卯舍段0974-0000、0975-0000地號等2筆地號。	D10164	臺南市	0	1
府環水字第1020706131號	2013/11/20	公告解除本縣蘆竹鄉八股段1071地號及新屋鄉石磊子段水流小段412、426、427、428、482、485、488地號等7筆土地土壤污染控制場址及土壤污染管制區。	公告解除本縣蘆竹鄉八股段1071地號及新屋鄉石磊子段水流小段412、426、427、428、482、485、488地號等7筆土地土壤污染控制場址及土壤污染管制區。	H10201	桃園市	1	0
府環水字第1020706131號	2013/11/20	公告解除本縣蘆竹鄉八股段1071地號及新屋鄉石磊子段水流小段412、426、427、428、482、485、488地號等7筆土地土壤污染控制場址及土壤污染管制區。	公告解除本縣蘆竹鄉八股段1071地號及新屋鄉石磊子段水流小段412、426、427、428、482、485、488地號等7筆土地土壤污染控制場址及土壤污染管制區。	H10039	桃園市	1	0
府環水字第1020706131號	2013/11/20	公告解除本縣蘆竹鄉八股段1071地號及新屋鄉石磊子段水流小段412、426、427、428、482、485、488地號等7筆土地土壤污染控制場址及土壤污染管制區。	公告解除本縣蘆竹鄉八股段1071地號及新屋鄉石磊子段水流小段412、426、427、428、482、485、488地號等7筆土地土壤污染控制場址及土壤污染管制區。	H10038	桃園市	1	0
府環水字第1020706131號	2013/11/20	公告解除本縣蘆竹鄉八股段1071地號及新屋鄉石磊子段水流小段412、426、427、428、482、485、488地號等7筆土地土壤污染控制場址及土壤污染管制區。	公告解除本縣蘆竹鄉八股段1071地號及新屋鄉石磊子段水流小段412、426、427、428、482、485、488地號等7筆土地土壤污染控制場址及土壤污染管制區。	H10037	桃園市	1	0
府環水字第1020706131號	2013/11/20	公告解除本縣蘆竹鄉八股段1071地號及新屋鄉石磊子段水流小段412、426、427、428、482、485、488地號等7筆土地土壤污染控制場址及土壤污染管制區。	公告解除本縣蘆竹鄉八股段1071地號及新屋鄉石磊子段水流小段412、426、427、428、482、485、488地號等7筆土地土壤污染控制場址及土壤污染管制區。	H10036	桃園市	1	0
府環水字第1020706131號	2013/11/20	公告解除本縣蘆竹鄉八股段1071地號及新屋鄉石磊子段水流小段412、426、427、428、482、485、488地號等7筆土地土壤污染控制場址及土壤污染管制區。	公告解除本縣蘆竹鄉八股段1071地號及新屋鄉石磊子段水流小段412、426、427、428、482、485、488地號等7筆土地土壤污染控制場址及土壤污染管制區。	H10035	桃園市	1	0
府環水字第1020706131號	2013/11/20	公告解除本縣蘆竹鄉八股段1071地號及新屋鄉石磊子段水流小段412、426、427、428、482、485、488地號等7筆土地土壤污染控制場址及土壤污染管制區。	公告解除本縣蘆竹鄉八股段1071地號及新屋鄉石磊子段水流小段412、426、427、428、482、485、488地號等7筆土地土壤污染控制場址及土壤污染管制區。	H10034	桃園市	1	0
府環水字第1020706131號	2013/11/20	公告解除本縣蘆竹鄉八股段1071地號及新屋鄉石磊子段水流小段412、426、427、428、482、485、488地號等7筆土地土壤污染控制場址及土壤污染管制區。	公告解除本縣蘆竹鄉八股段1071地號及新屋鄉石磊子段水流小段412、426、427、428、482、485、488地號等7筆土地土壤污染控制場址及土壤污染管制區。	H10033	桃園市	1	0
府環水字第1020079812號	2013/11/12	公告解除本縣蘆竹鄉中興段671、676、677、680地號及中壢市內壢段1299、1300、1301地號等7筆土地土壤污染控制場址及土壤污染管制區。	告解除本縣蘆竹鄉中興段671、676、677、680地號及中壢市內壢段1299、1300、1301地號等7筆土地土壤污染控制場址及土壤污染管制區。	H00068	桃園市	1	0
府環水字第1020079812號	2013/11/12	公告解除本縣蘆竹鄉中興段671、676、677、680地號及中壢市內壢段1299、1300、1301地號等7筆土地土壤污染控制場址及土壤污染管制區。	公告解除本縣蘆竹鄉中興段671、676、677、680地號及中壢市內壢段1299、1300、1301地號等7筆土地土壤污染控制場址及土壤污染管制區。依據：土壤及地下水污染整治法第26條第2項規定。	H00063	桃園市	1	0
府環水字第1020079812號	2013/11/12	公告解除本縣蘆竹鄉中興段671、676、677、680地號及中壢市內壢段1299、1300、1301地號等7筆土地土壤污染控制場址及土壤污染管制區。	公告解除本縣蘆竹鄉中興段671、676、677、680地號及中壢市內壢段1299、1300、1301地號等7筆土地土壤污染控制場址及土壤污染管制區。	H00256	桃園市	1	0
府環水字第1020079812號	2013/11/12	公告解除本縣蘆竹鄉中興段671、676、677、680地號及中壢市內壢段1299、1300、1301地號等7筆土地土壤污染控制場址及土壤污染管制區。	公告解除本縣蘆竹鄉中興段671、676、677、680地號及中壢市內壢段1299、1300、1301地號等7筆土地土壤污染控制場址及土壤污染管制區。	H00255	桃園市	1	0
府環水字第1020079812號	2013/11/12	公告解除本縣蘆竹鄉中興段671、676、677、680地號及中壢市內壢段1299、1300、1301地號等7筆土地土壤污染控制場址及土壤污染管制區。	公告解除本縣蘆竹鄉中興段671、676、677、680地號及中壢市內壢段1299、1300、1301地號等7筆土地土壤污染控制場址及土壤污染管制區。	H00254	桃園市	1	0
府環水字第1020079812號	2013/11/12	公告解除本縣蘆竹鄉中興段671、676、677、680地號及中壢市內壢段1299、1300、1301地號等7筆土地土壤污染控制場址及土壤污染管制區。	公告解除本縣蘆竹鄉中興段671、676、677、680地號及中壢市內壢段1299、1300、1301地號等7筆土地土壤污染控制場址及土壤污染管制區。	H00066	桃園市	1	0
府環水字第1020079812號	2013/11/12	公告解除本縣蘆竹鄉中興段671、676、677、680地號及中壢市內壢段1299、1300、1301地號等7筆土地土壤污染控制場址及土壤污染管制區。	公告解除本縣蘆竹鄉中興段671、676、677、680地號及中壢市內壢段1299、1300、1301地號等7筆土地土壤污染控制場址及土壤污染管制區。	H00064	桃園市	1	0
府環水字第1020705957號	2013/11/7	公告本縣蘆竹鄉中興段592地號等14筆土地為土壤污染控制場址及土壤污染管制區。	公告本縣蘆竹鄉中興段592地號等14筆土地為土壤污染控制場址及土壤污染管制區。	H10200	桃園市	1	0
府環水字第1020705957號	2013/11/7	公告本縣蘆竹鄉中興段592地號等14筆土地為土壤污染控制場址及土壤污染管制區。	公告本縣蘆竹鄉中興段592地號等14筆土地為土壤污染控制場址及土壤污染管制區。	H00169	桃園市	1	0
府環水字第1020705957號	2013/11/7	公告本縣蘆竹鄉中興段592地號等14筆土地為土壤污染控制場址及土壤污染管制區。	公告本縣蘆竹鄉中興段592地號等14筆土地為土壤污染控制場址及土壤污染管制區。	H00082	桃園市	1	0
府環水字第1020705957號	2013/11/7	公告本縣蘆竹鄉中興段592地號等14筆土地為土壤污染控制場址及土壤污染管制區。	公告本縣蘆竹鄉中興段592地號等14筆土地為土壤污染控制場址及土壤污染管制區。	H00059	桃園市	1	0
府環水字第1020705957號	2013/11/7	公告本縣蘆竹鄉中興段592地號等14筆土地為土壤污染控制場址及土壤污染管制區。	公告本縣蘆竹鄉中興段592地號等14筆土地為土壤污染控制場址及土壤污染管制區。	H00020	桃園市	1	0
府環水字第1020705957號	2013/11/7	公告本縣蘆竹鄉中興段592地號等14筆土地為土壤污染控制場址及土壤污染管制區。	公告本縣蘆竹鄉中興段592地號等14筆土地為土壤污染控制場址及土壤污染管制區。	H00007	桃園市	1	0
府環水字第1020705957號	2013/11/7	公告本縣蘆竹鄉中興段592地號等14筆土地為土壤污染控制場址及土壤污染管制區。		H10089	桃園市	0	0
府環水字第1020705957號	2013/11/7	公告本縣蘆竹鄉中興段592地號等14筆土地為土壤污染控制場址及土壤污染管制區。		H00253	桃園市	0	0
府環水字第1020705957號	2013/11/7	公告本縣蘆竹鄉中興段592地號等14筆土地為土壤污染控制場址及土壤污染管制區。		H00232	桃園市	0	0
府環水字第1020705957號	2013/11/7	公告本縣蘆竹鄉中興段592地號等14筆土地為土壤污染控制場址及土壤污染管制區。		H00231	桃園市	0	0
府環水字第1020705957號	2013/11/7	公告本縣蘆竹鄉中興段592地號等14筆土地為土壤污染控制場址及土壤污染管制區。		H00217	桃園市	0	0
府授環水字第1020330912號	2013/11/5	公告解除本縣環境保護局列管本縣伸港鄉全興路1-15號（伸港鄉新興段0878-0000等21筆地號）（原伸港鄉新港段0004-0066等21筆地號）及0877-0000、0899-0000地號（原伸港鄉新港段0004-295、0004-296地號）為土壤污染控制場址及土壤汙染管制區。	彰化縣伸港鄉全興村全興路1之15號（伸港鄉新興段0878-0000等21筆地號）（原伸港鄉新港段0004-0066等21筆地號）及0877-0000、0899-0000地號（原伸港鄉新港段0004-295、0004-296地號）	N10391	彰化縣	1	0
府授環水字第1020330912號	2013/11/5	公告解除本縣環境保護局列管本縣伸港鄉全興路1-15號（伸港鄉新興段0878-0000等21筆地號）（原伸港鄉新港段0004-0066等21筆地號）及0877-0000、0899-0000地號（原伸港鄉新港段0004-295、0004-296地號）為土壤污染控制場址及土壤汙染管制區。		N10292	彰化縣	0	0
府環水字第1020927937B號	2013/11/1	公告解除本市南區同安段0087-0004地號(合併後為同安段0088-0000地號)土地之土壤污染控制場址及土壤污染管制區列管		D10044	臺南市	0	0
府環水字地1020917285C號	2013/10/30	公告本市新營區卯舍段0069-0000、0069-0004地號等2筆地號為地下水污染管制區，即日起管制區內之土地使用或人活動予以管制或限制。	臺南市新營區卯舍段0069-0000、0069-0004地號等2筆地號。	D10164	臺南市	0	1
府環水字第1020917289B號	2013/10/29	公告解除本市南區興農段0755-0000地號土地之土壤污染控制場址及土壤污染管制區列管。		D10072	臺南市	0	0
府環水字第1020042383A號	2013/10/23	檢送本縣頭份鎮華夏段294地號土地為土壤污染控制場址及土壤污染管制區公告乙份，請公告張貼，請 查照。	同控制場址範圍	K10114	苗栗縣	1	0
府環水字第1020042382A	2013/10/23	檢送本縣卓蘭鎮水廠段798地號土地為土壤污染控制場址及土壤污染管制區公告乙份，請公告張貼，請 查照。	同控制場址範圍	K10113	苗栗縣	1	0
府環水字第1020042381A號	2013/10/23	檢送本縣公館鄉五谷岡段1167地號土地為土壤污染控制場址及土壤污染管制區公告乙份，請公告張貼，請 查照。	同控制場址範圍	K10112	苗栗縣	1	0
府環水字第1020042380A號	2013/10/23	檢送本縣竹南鎮海口段海口小段1299地號土地為土壤污染控制場址及土壤污染管制區公告乙份，請公告張貼，請 查照。	同控制場址範圍	K10115	苗栗縣	1	0
府環水字第1020705443號	2013/10/22	公告解除本縣蘆竹鄉中興段1208-1(原中興段1209地號)、1240、1297地號等及蘆竹鄉德林段332地號(原中興段81-2地號)共4筆土地土壤污染控制場址及土壤污染管制區之管制及劃定。	經本府環境保護局執行「桃園縣農地土壤污染控制場址改善計畫」，旨述4筆土地經查已被徵收為道路用地，土地使用類別已變更為交通用地，且土地使用現況為道路，不再做為農業使用，旨述4筆地號之土壤檢測結果，其重金屬濃度均在一般土壤管制標準之下，予以解除土壤污染控制場址及土壤污染管制區列管。	H00210	桃園市	1	0
府環水字第1020705443號	2013/10/22	公告解除本縣蘆竹鄉中興段1208-1(原中興段1209地號)、1240、1297地號等及蘆竹鄉德林段332地號(原中興段81-2地號)共4筆土地土壤污染控制場址及土壤污染管制區之管制及劃定。	經本府環境保護局執行「桃園縣農地土壤污染控制場址改善計畫」，旨述4筆土地經查已被徵收為道路用地，土地使用類別已變更為交通用地，且土地使用現況為道路，不再做為農業使用，旨述4筆地號之土壤檢測結果，其重金屬濃度均在一般土壤管制標準之下，予以解除土壤污染控制場址及土壤污染管制區列管。	H00206	桃園市	1	0
府環水字第1020705443號	2013/10/22	公告解除本縣蘆竹鄉中興段1208-1(原中興段1209地號)、1240、1297地號等及蘆竹鄉德林段332地號(原中興段81-2地號)共4筆土地土壤污染控制場址及土壤污染管制區之管制及劃定。	經本府環境保護局執行「桃園縣農地土壤污染控制場址改善計畫」，旨述4筆土地經查已被徵收為道路用地，土地使用類別已變更為交通用地，且土地使用現況為道路，不再做為農業使用，旨述4筆地號之土壤檢測結果，其重金屬濃度均在一般土壤管制標準之下，予以解除土壤污染控制場址及土壤污染管制區列管。	H00152	桃園市	1	0
府環水字第1020074797號	2013/10/22	公告解除本縣蘆竹鄉中興段578、579、594、595、731、742、801地號等7筆土地土壤污染控制場址及土壤污染管制區之管制及劃定。	經本府環境保護局執行「桃園縣農地土壤污染控制場址改善計畫(甲)」，於102年9月12日執行「桃園縣農地土壤污染控制場址改善計畫監督及驗證工作」進行驗證後，土壤中重金屬項目已低於食用作物農地管制標準，故予以解除土壤污染控制場址及土壤污染管制區列管。	H00200	桃園市	1	0
府環水字第1020074797號	2013/10/22	公告解除本縣蘆竹鄉中興段578、579、594、595、731、742、801地號等7筆土地土壤污染控制場址及土壤污染管制區之管制及劃定。	經本府環境保護局執行「桃園縣農地土壤污染控制場址改善計畫(甲)」，於102年9月12日執行「桃園縣農地土壤污染控制場址改善計畫監督及驗證工作」進行驗證後，土壤中重金屬項目已低於食用作物農地管制標準，故予以解除土壤污染控制場址及土壤污染管制區列管。	H00074	桃園市	1	0
府環水字第1020074797號	2013/10/22	公告解除本縣蘆竹鄉中興段578、579、594、595、731、742、801地號等7筆土地土壤污染控制場址及土壤污染管制區之管制及劃定。	經本府環境保護局執行「桃園縣農地土壤污染控制場址改善計畫(甲)」，於102年9月12日執行「桃園縣農地土壤污染控制場址改善計畫監督及驗證工作」進行驗證後，土壤中重金屬項目已低於食用作物農地管制標準，故予以解除土壤污染控制場址及土壤污染管制區列管。	H00061	桃園市	1	0
府環水字第1020074797號	2013/10/22	公告解除本縣蘆竹鄉中興段578、579、594、595、731、742、801地號等7筆土地土壤污染控制場址及土壤污染管制區之管制及劃定。	經本府環境保護局執行「桃園縣農地土壤污染控制場址改善計畫(甲)」，於102年9月12日執行「桃園縣農地土壤污染控制場址改善計畫監督及驗證工作」進行驗證後，土壤中重金屬項目已低於食用作物農地管制標準，故予以解除土壤污染控制場址及土壤污染管制區列管。	H00060	桃園市	1	0
府環水字第1020074797號	2013/10/22	公告解除本縣蘆竹鄉中興段578、579、594、595、731、742、801地號等7筆土地土壤污染控制場址及土壤污染管制區之管制及劃定。	經本府環境保護局執行「桃園縣農地土壤污染控制場址改善計畫(甲)」，於102年9月12日執行「桃園縣農地土壤污染控制場址改善計畫監督及驗證工作」進行驗證後，土壤中重金屬項目已低於食用作物農地管制標準，故予以解除土壤污染控制場址及土壤污染管制區列管。	H00048	桃園市	1	0
府環水字第1020074797號	2013/10/22	公告解除本縣蘆竹鄉中興段578、579、594、595、731、742、801地號等7筆土地土壤污染控制場址及土壤污染管制區之管制及劃定。	經本府環境保護局執行「桃園縣農地土壤污染控制場址改善計畫(甲)」，於102年9月12日執行「桃園縣農地土壤污染控制場址改善計畫監督及驗證工作」進行驗證後，土壤中重金屬項目已低於食用作物農地管制標準，故予以解除土壤污染控制場址及土壤污染管制區列管。	H00047	桃園市	1	0
府環水字第1020074797號	2013/10/22	公告解除本縣蘆竹鄉中興段578、579、594、595、731、742、801地號等7筆土地土壤污染控制場址及土壤污染管制區之管制及劃定。	經本府環境保護局執行「桃園縣農地土壤污染控制場址改善計畫(甲)」，於102年9月12日執行「桃園縣農地土壤污染控制場址改善計畫監督及驗證工作」進行驗證後，土壤中重金屬項目已低於食用作物農地管制標準，故予以解除土壤污染控制場址及土壤污染管制區列管。	H00038	桃園市	1	0
府環水字第1020705324號	2013/10/14	公告解除本縣龜山鄉舊路坑段舊路坑小段38-4、38-22(現為龜山鄉大埔段920地號)、38-23(現為龜山鄉大埔段921地號)、41-1地號等4筆土地土壤污染控制場址及土壤污染管制區之管制及劃定。	經本府環境保護局執行「桃園縣農地土壤污染控制場址改善計畫(乙)」，於102年7月10日及同年8月9日執行「桃園縣農地土壤污染控制場址改善計畫監督及驗證工作」進行驗證後，土壤中銅、鋅、鉻、鎳項目已低於食用作物農地管制標準，故予以解除土壤污染控制場址及土壤污染管制區列管。	H10143	桃園市	1	0
府環水字第1020705324號	2013/10/14	公告解除本縣龜山鄉舊路坑段舊路坑小段38-4、38-22(現為龜山鄉大埔段920地號)、38-23(現為龜山鄉大埔段921地號)、41-1地號等4筆土地土壤污染控制場址及土壤污染管制區之管制及劃定。	經本府環境保護局執行「桃園縣農地土壤污染控制場址改善計畫(乙)」，於102年7月10日及同年8月9日執行「桃園縣農地土壤污染控制場址改善計畫監督及驗證工作」進行驗證後，土壤中銅、鋅、鉻、鎳項目已低於食用作物農地管制標準，故予以解除土壤污染控制場址及土壤污染管制區列管。	H10142	桃園市	1	0
府環水字第1020705324號	2013/10/14	公告解除本縣龜山鄉舊路坑段舊路坑小段38-4、38-22(現為龜山鄉大埔段920地號)、38-23(現為龜山鄉大埔段921地號)、41-1地號等4筆土地土壤污染控制場址及土壤污染管制區之管制及劃定。	經本府環境保護局執行「桃園縣農地土壤污染控制場址改善計畫(乙)」，於102年7月10日及同年8月9日執行「桃園縣農地土壤污染控制場址改善計畫監督及驗證工作」進行驗證後，土壤中銅、鋅、鉻、鎳項目已低於食用作物農地管制標準，故予以解除土壤污染控制場址及土壤污染管制區列管。	H10141	桃園市	1	0
府環水字第1020705324號	2013/10/14	公告解除本縣龜山鄉舊路坑段舊路坑小段38-4、38-22(現為龜山鄉大埔段920地號)、38-23(現為龜山鄉大埔段921地號)、41-1地號等4筆土地土壤污染控制場址及土壤污染管制區之管制及劃定。	經本府環境保護局執行「桃園縣農地土壤污染控制場址改善計畫(乙)」，於102年7月10日及同年8月9日執行「桃園縣農地土壤污染控制場址改善計畫監督及驗證工作」進行驗證後，土壤中銅、鋅、鉻、鎳項目已低於食用作物農地管制標準，故予以解除土壤污染控制場址及土壤污染管制區列管。	H10140	桃園市	1	0
府環水字第1023636040號	2013/10/8	公告本縣虎尾鎮竹圍子段837(部分)地號為土壤污染控制場址及土壤污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。	公告本縣虎尾鎮竹圍子短837(部分)地號為土壤污染控制場址及土壤污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。	P10625	雲林縣	1	0
府環水字第1023636037號	2013/10/8	公告本縣虎尾鎮竹圍子段687、688地號為土壤汙染控制場址及土壤污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。	公告本縣虎尾鎮竹圍子段687、688地號為土壤污染控制場址及土壤污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。	P10652	雲林縣	1	0
府環水字第1023636019號	2013/10/8	公告本縣虎尾鎮竹圍子段513地號為土壤污染控制場址及土壤污染管制區，即日起管制區內之土地使用或人為活動予以管制或限制。	公告本縣虎尾鎮竹圍子段513地號為土壤污染控制場址及土壤污染管制區，即日起管制區內之土地使用或人為活動魚以管制或限制。	P10669	雲林縣	1	0
